file;Date;team;DomExt;period;time;athletenum;athletename;action;score;team_adv;position_tir;nb_def_reb;nb_att_reb;nb_att_0;nb_att_1;nb_att_2;nb_att_3;nb_att_4;nb_att_5;nb_att_6;nb_att_tot;score off;trans;score trans;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Opava;Dom;Q3;04:55;21;Radovan Kouril;defensive rebound;43;Umana Reyer Venezia;1;4;2;;2;;1;;1;1;5;;n;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Opava;Dom;Q3;04:13;8;Jan Svandrlik;defensive rebound;45;Umana Reyer Venezia;3;4;3;;3;1;;;;1;5;;o;2;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Opava;Dom;Q3;03:08;15;Vaclav Bujnoch;defensive rebound;47;Umana Reyer Venezia;3;4;3;;2;1;1;;;1;5;;n;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Umana Reyer Venezia;Ext;Q3;01:32;7;Stefano Tonut;defensive rebound;66;Opava;3;4;3;;3;;;;1;1;5;;o;3;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Opava;Dom;Q3;01:03;12;Miroslav Kvapil;offensive rebound;49;Umana Reyer Venezia;6;4;3;;4;;;;;1;5;3;;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Opava;Dom;Q3;00:36;23;Ludek Jurecka;defensive rebound;52;Umana Reyer Venezia;5;4;2;;2;1;;;2;;5;;o;0;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Umana Reyer Venezia;Ext;Q3;00:01;10;Andrea De Nicolao;offensive rebound;70;Opava;5;4;4;;4;;;;;1;5;0;;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Umana Reyer Venezia;Ext;Q4;09:42;9;Austin Daye;defensive rebound;70;Opava;1;5;4;;4;;;;;1;5;;o;0;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Opava;Dom;Q4;09:33;15;Vaclav Bujnoch;defensive rebound;52;Umana Reyer Venezia;1;3;2;1;1;1;;1;;1;5;;n;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Opava;Dom;Q4;09:10;12;Miroslav Kvapil;defensive rebound;52;Umana Reyer Venezia;4;3;1;;1;;;1;1;2;5;;n;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Opava;Dom;Q4;08:31;23;Ludek Jurecka;defensive rebound;55;Umana Reyer Venezia;5;3;2;;2;;;;1;2;5;;o;2;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Opava;Dom;Q4;06:55;15;Vaclav Bujnoch;offensive rebound;61;Umana Reyer Venezia;3;3;2;;2;;1;;;2;5;0;;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Umana Reyer Venezia;Ext;Q4;06:46;9;Austin Daye;defensive rebound;76;Opava;5;4;2;;1;1;;;2;1;5;;n;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Umana Reyer Venezia;Ext;Q4;06:24;0;MarQuez Haynes;offensive rebound;76;Opava;3;4;2;;1;1;1;;1;1;5;2;;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Umana Reyer Venezia;Ext;Q4;05:41;6;Michael Bramos;offensive rebound;78;Opava;4;4;1;;;1;;2;1;1;5;1;;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Opava;Dom;Q4;04:51;4;Rostislav Dragoun;defensive rebound;63;Umana Reyer Venezia;5;3;0;;;1;;;;4;5;;n;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Umana Reyer Venezia;Ext;Q4;04:37;9;Austin Daye;defensive rebound;79;Opava;3;4;4;;3;1;;;1;;5;;n;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Opava;Dom;Q4;04:07;15;Vaclav Bujnoch;offensive rebound;63;Umana Reyer Venezia;2;4;3;;3;1;;;;1;5;0;;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Opava;Dom;Q4;03:53;8;Jan Svandrlik;offensive rebound;63;Umana Reyer Venezia;2;4;3;;3;2;;;;;5;0;;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Umana Reyer Venezia;Ext;Q4;03:42;50;Mitchell Watt;defensive rebound;82;Opava;1;4;3;;3;1;;1;;;5;;n;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Umana Reyer Venezia;Ext;Q4;03:25;7;Stefano Tonut;offensive rebound;82;Opava;6;4;2;;1;1;;;1;2;5;0;;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Opava;Dom;Q4;03:12;33;Jakub SlavÃ­k;offensive rebound;63;Umana Reyer Venezia;1;2;2;1;2;;;;1;1;5;2;;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Umana Reyer Venezia;Ext;Q4;02:42;22;Valerio Mazzola;offensive rebound;82;Opava;3;4;3;;3;;;1;1;;5;0;;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Umana Reyer Venezia;Ext;Q4;02:39;50;Mitchell Watt;offensive rebound;82;Opava;1;5;3;;3;;;;;2;5;0;;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Umana Reyer Venezia;Ext;Q4;02:33;21;Marco Giuri;offensive rebound;82;Opava;1;4;3;;4;;;;;1;5;0;;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Umana Reyer Venezia;Ext;Q4;02:26;77;Tomas Kyzlink;offensive rebound;82;Opava;4;4;2;;2;1;;;1;1;5;0;;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Umana Reyer Venezia;Ext;Q4;02:23;50;Mitchell Watt;offensive rebound;82;Opava;1;4;2;;2;1;;;1;1;5;2;;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Umana Reyer Venezia;Ext;Q4;00:52;21;Marco Giuri;defensive rebound;88;Opava;1;2;1;;3;2;;;;;5;;o;2;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Umana Reyer Venezia;Ext;Q4;00:30;22;Valerio Mazzola;defensive rebound;90;Opava;2;3;2;;2;1;;;1;1;5;;n;;;;;;
18-19_game_2310_Opava-Umana-Reyer-Venezia.html;23/10/2018;Opava;Dom;Q4;00:14;15;Vaclav Bujnoch;defensive rebound;72;Umana Reyer Venezia;3;3;1;1;2;1;;;;1;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q1;09:34;11;Valerii Likhodei;defensive rebound;0;Sidigas Avellino;3;4;3;0;2;1;1;0;0;1;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q1;08:18;31;Mateusz Kostrzewski;defensive rebound;4;Sidigas Avellino;1;4;1;0;1;1;0;1;1;1;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q1;07:09;31;Mateusz Kostrzewski;offensive rebound;8;Sidigas Avellino;1;3;3;0;3;1;0;0;0;1;5;2;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q1;06:15;10;Matt Costello;offensive rebound;9;Anwil;5;2;1;0;2;1;0;0;1;1;5;3;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q1;05:40;30;Norris Cole;defensive rebound;12;Anwil;5;3;3;0;3;0;0;1;0;1;5;;o;2;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q1;05:18;10;Matt Costello;defensive rebound;14;Anwil;1;3;3;0;3;0;1;1;0;0;5;;o;2;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q1;04:50;55;Hamady Ndiaye;defensive rebound;16;Anwil;1;3;1;0;2;0;0;0;2;1;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q1;04:38;31;Mateusz Kostrzewski;defensive rebound;12;Sidigas Avellino;3;3;2;0;2;0;1;0;0;2;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q1;04:16;30;Norris Cole;defensive rebound;16;Anwil;6;4;3;0;2;1;0;0;0;2;5;;o;2;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q1;03:10;15;Jaroslaw Zyskowski;offensive rebound;12;Sidigas Avellino;6;2;1;0;1;0;0;2;0;2;5;2;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q1;02:57;15;Jaroslaw Zyskowski;defensive rebound;14;Sidigas Avellino;3;3;2;0;2;1;1;0;0;1;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q1;02:46;8;Demetris Nichols;defensive rebound;21;Anwil;;;;;;;;;;;;;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q1;02:23;8;Demetris Nichols;defensive rebound;23;Anwil;;;;;;;;;;;;;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q1;02:08;34;Stefano Spizzichini;offensive rebound;23;Anwil;2;2;1;0;1;1;1;0;0;2;5;0;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q1;01:20;23;Michal Michalak;offensive rebound;19;Sidigas Avellino;6;3;1;0;1;1;0;0;1;2;5;2;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q1;01:18;8;Demetris Nichols;defensive rebound;25;Anwil;;;;;;;;;;;;;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q1;00:59;3;Chase Simon;defensive rebound;21;Sidigas Avellino;3;3;2;0;2;0;1;0;1;1;5;;o;2;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q1;00:00;8;Igor Wadowski;defensive rebound;26;Sidigas Avellino;;;;;;;;;;;;;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q2;08:30;55;Hamady Ndiaye;offensive rebound;32;Anwil;2;4;2;0;1;1;0;0;2;1;5;0;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q2;07:18;33;Szymon Szewczyk;offensive rebound;36;Sidigas Avellino;1;1;2;0;2;1;1;0;0;1;5;2;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q2;06:05;28;Keifer Sykes;defensive rebound;38;Anwil;5;3;2;0;1;1;0;0;2;1;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q2;05:24;12;Ariel Filloy;offensive rebound;40;Anwil;5;3;2;0;2;0;0;0;2;1;5;0;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q2;04:57;11;Valerii Likhodei;defensive rebound;40;Sidigas Avellino;5;3;2;0;2;1;1;0;0;1;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q2;03:59;28;Keifer Sykes;defensive rebound;42;Anwil;1;2;1;1;1;1;0;1;0;1;5;;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q2;03:47;3;Chase Simon;defensive rebound;42;Sidigas Avellino;3;3;2;0;3;0;1;0;0;1;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q2;01:45;15;Jaroslaw Zyskowski;offensive rebound;49;Sidigas Avellino;5;4;4;0;4;0;0;0;0;1;5;0;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q2;01:31;6;Caleb Green;defensive rebound;48;Anwil;3;3;2;0;2;0;1;1;0;1;5;;o;0;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q2;01:24;23;Michal Michalak;defensive rebound;49;Sidigas Avellino;5;3;1;0;1;1;0;0;1;2;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q2;00:45;11;Valerii Likhodei;defensive rebound;49;Sidigas Avellino;1;4;2;0;2;0;0;1;1;1;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q2;00:30;6;Caleb Green;defensive rebound;48;Anwil;3;3;2;0;3;1;0;0;0;1;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q3;09:41;15;Jaroslaw Zyskowski;defensive rebound;49;Sidigas Avellino;5;2;2;0;2;1;0;0;0;2;5;;o;2;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q3;07:56;13;Josip Sobin;defensive rebound;54;Sidigas Avellino;3;3;2;0;2;0;1;0;0;2;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q3;07:35;8;Demetris Nichols;defensive rebound;56;Anwil;1;5;1;0;2;1;0;0;0;2;5;;o;2;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q3;06:26;10;Matt Costello;offensive rebound;60;Anwil;3;3;2;0;2;1;0;0;0;2;5;0;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q3;05:51;10;Matt Costello;offensive rebound;60;Anwil;1;3;2;0;2;0;1;0;0;2;5;2;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q3;05:49;23;Michal Michalak;defensive rebound;60;Sidigas Avellino;;;;;;;;;;;;;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q3;05:26;6;Caleb Green;defensive rebound;62;Anwil;5;4;4;0;4;0;0;0;0;1;5;;o;2;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q3;04:45;8;Demetris Nichols;offensive rebound;64;Anwil;3;3;3;0;3;0;1;0;0;1;5;0;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q3;03:19;30;Norris Cole;defensive rebound;67;Anwil;5;3;3;0;2;1;0;0;1;1;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q3;03:08;55;Hamady Ndiaye;offensive rebound;67;Anwil;1;2;1;0;1;0;2;0;0;2;5;3;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q3;02:06;3;Chase Simon;defensive rebound;69;Sidigas Avellino;6;3;2;0;2;1;0;0;1;1;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q3;01:51;55;Hamady Ndiaye;defensive rebound;73;Anwil;6;4;2;0;1;1;1;0;0;2;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q3;01:25;23;Michal Michalak;offensive rebound;69;Sidigas Avellino;3;4;3;0;3;0;1;0;0;1;5;3;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q3;00:33;23;Michal Michalak;offensive rebound;72;Sidigas Avellino;5;3;2;0;2;1;0;1;0;1;5;1;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q3;00:09;3;Chase Simon;defensive rebound;73;Sidigas Avellino;5;4;2;0;1;1;0;1;0;2;5;;o;0;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q3;00:00;31;Mateusz Kostrzewski;defensive rebound;73;Sidigas Avellino;;;;;;;;;;;;;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q4;09:48;10;Matt Costello;defensive rebound;75;Anwil;2;5;4;0;3;1;0;1;0;0;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q4;09:24;15;Jaroslaw Zyskowski;defensive rebound;73;Sidigas Avellino;5;4;1;0;1;1;0;0;1;2;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q4;08:44;3;Chase Simon;defensive rebound;75;Sidigas Avellino;3;3;1;1;1;0;2;0;0;1;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q4;08:10;10;Matt Costello;offensive rebound;75;Anwil;6;3;2;0;2;0;0;0;1;2;5;0;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q4;07:57;31;Mateusz Kostrzewski;defensive rebound;77;Sidigas Avellino;5;4;2;0;2;1;0;0;0;2;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q4;07:41;30;Norris Cole;defensive rebound;75;Anwil;5;3;2;0;2;1;0;0;1;1;5;;o;3;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q4;07:07;28;Keifer Sykes;defensive rebound;78;Anwil;1;4;2;0;2;0;1;1;0;1;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q4;06:46;15;Jaroslaw Zyskowski;defensive rebound;77;Sidigas Avellino;1;3;1;0;2;1;0;0;1;1;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q4;06:09;30;Norris Cole;defensive rebound;78;Anwil;1;3;1;0;1;1;1;1;0;1;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q4;05:55;3;Chase Simon;defensive rebound;80;Sidigas Avellino;5;3;2;0;2;0;0;0;0;3;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q4;05:12;15;Jaroslaw Zyskowski;offensive rebound;82;Sidigas Avellino;5;3;2;0;2;1;0;1;1;0;5;0;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q4;05:07;6;Caleb Green;defensive rebound;81;Anwil;5;4;4;0;3;1;0;0;1;0;5;;o;2;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q4;04:35;3;Chase Simon;offensive rebound;82;Sidigas Avellino;5;4;3;0;3;0;0;0;0;2;5;2;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q4;03:56;6;Caleb Green;defensive rebound;85;Anwil;1;3;2;0;2;1;0;0;0;2;5;;o;0;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q4;03:49;10;Matt Costello;offensive rebound;85;Anwil;1;3;2;0;2;0;2;0;0;1;5;2;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q4;02:47;10;Matt Costello;offensive rebound;87;Anwil;5;3;2;0;2;0;0;0;0;3;5;0;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q4;02:34;6;Caleb Green;offensive rebound;87;Anwil;3;3;2;0;2;1;1;0;0;1;5;2;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q4;01:47;33;Szymon Szewczyk;defensive rebound;86;Sidigas Avellino;1;2;1;0;2;1;0;0;1;1;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;Q4;00:22;23;Michal Michalak;defensive rebound;92;Sidigas Avellino;2;2;1;0;1;2;1;0;0;1;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;Q4;00:07;8;Demetris Nichols;offensive rebound;91;Anwil;1;3;1;0;1;1;1;0;1;1;5;2;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;ZOT1;04:46;10;Matt Costello;offensive rebound;94;Anwil;6;4;3;0;2;2;0;0;0;1;5;2;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;ZOT1;04:28;30;Norris Cole;defensive rebound;96;Anwil;1;4;2;0;2;0;1;0;1;1;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;ZOT1;04:19;11;Valerii Likhodei;defensive rebound;94;Sidigas Avellino;3;3;2;0;2;0;1;0;0;2;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;ZOT1;03:56;11;Valerii Likhodei;offensive rebound;94;Sidigas Avellino;6;4;4;0;3;1;0;0;0;1;5;2;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;ZOT1;03:31;8;Demetris Nichols;offensive rebound;96;Anwil;6;3;2;0;2;1;0;0;0;2;5;0;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;ZOT1;03:14;31;Mateusz Kostrzewski;defensive rebound;96;Sidigas Avellino;4;3;2;0;2;1;0;0;0;2;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;ZOT1;02:56;8;Demetris Nichols;defensive rebound;96;Anwil;5;2;2;0;3;1;0;0;0;1;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;ZOT1;02:29;9;Kamil  Laczynski;defensive rebound;96;Sidigas Avellino;5;3;1;0;1;1;0;1;0;2;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;ZOT1;02:11;8;Demetris Nichols;defensive rebound;96;Anwil;;;;;;;;;;;;;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;ZOT1;01:31;9;Kamil  Laczynski;defensive rebound;98;Sidigas Avellino;;;;;;;;;;;;;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;ZOT1;01:21;28;Keifer Sykes;defensive rebound;101;Anwil;5;3;2;0;2;1;0;0;0;2;5;;n;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;ZOT1;00:59;10;Matt Costello;offensive rebound;101;Anwil;1;1;1;1;1;0;0;0;0;3;5;2;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;ZOT1;00:45;55;Hamady Ndiaye;defensive rebound;103;Anwil;;;;;;;;;;;;;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;ZOT1;00:20;55;Hamady Ndiaye;offensive rebound;103;Anwil;3;3;2;0;2;0;2;0;0;1;5;0;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Anwil;Ext;ZOT1;00:10;9;Kamil  Laczynski;offensive rebound;99;Sidigas Avellino;5;4;3;0;3;0;0;1;1;0;5;0;;;;;;;
18-19_game_2310_Sidigas-Avellino-Anwil.html;23/10/2018;Sidigas Avellino;Dom;ZOT1;00:06;30;Norris Cole;defensive rebound;103;Anwil;;;;;;;;;;;;;;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q1;09:22;13;Yorman Bartolo;defensive rebound;2;Nanterre 92;2;4;2;;3;;;1;;1;5;;o;0;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q1;08:59;30;Jeremy Senglin;defensive rebound;0;Telekom Baskets Bonn;4;3;1;;1;1;;1;1;1;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q1;08:36;13;Haukur Palsson;offensive rebound;0;Telekom Baskets Bonn;5;3;1;;2;;;;;3;5;0;;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q1;08:23;15;James Webb III;defensive rebound;2;Nanterre 92;5;3;2;;2;;1;;;2;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q1;07:34;14;Joshua Mayo;defensive rebound;5;Nanterre 92;4;3;1;;1;1;;;;3;5;;o;0;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q1;07:17;5;Lahaou Konate;defensive rebound;0;Telekom Baskets Bonn;5;4;0;;;1;;1;1;2;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q1;06:26;10;Charles Jackson;defensive rebound;7;Nanterre 92;3;4;2;;2;1;1;;;1;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q1;06:17;30;Jeremy Senglin;defensive rebound;0;Telekom Baskets Bonn;4;4;1;;1;1;;;1;2;5;;o;1;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q1;05:07;9;Julian Gamble;defensive rebound;1;Telekom Baskets Bonn;1;2;1;;1;1;;;1;2;5;;o;0;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q1;05:01;15;James Webb III;defensive rebound;9;Nanterre 92;1;3;1;1;1;;1;;1;1;5;;o;3;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q1;04:04;11;Dominic Waters;defensive rebound;3;Telekom Baskets Bonn;5;3;2;;2;;;1;1;1;5;;n;;;;;;
